,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3555,Kew Gardens,40.705179035414794,-73.82981905825703,Puppy Land,40.70050277573157,-73.83107597418446,Pet Service
3556,Kew Gardens,40.705179035414794,-73.82981905825703,Ateaz Organic Coffee and Tea,40.70726779697335,-73.83525142155963,Coffee Shop
3557,Kew Gardens,40.705179035414794,-73.82981905825703,Ascend Day Spa,40.70957840000001,-73.8303128,Spa
3558,Kew Gardens,40.705179035414794,-73.82981905825703,"iLoveKickboxing - Richmond Hill, NY",40.7025937,-73.81874669999999,Boxing Gym
3559,Kew Gardens,40.705179035414794,-73.82981905825703,Forest Park - Wallenberg Square,40.707895,-73.837348,Plaza
3560,Kew Gardens,40.705179035414794,-73.82981905825703,Crunch - Richmond Hill,40.69856739999999,-73.8337737,Gym / Fitness Center
3561,Kew Gardens,40.705179035414794,-73.82981905825703,Paul Michael Brick Oven Cafe,40.70373,-73.82496,Italian Restaurant
3562,Kew Gardens,40.705179035414794,-73.82981905825703,Crazy Willy's,40.69956267562657,-73.83227479195455,Latin American Restaurant
3563,Kew Gardens,40.705179035414794,-73.82981905825703,Kew Gardens Fish Market,40.709044574838714,-73.83032731303972,Fish Market
3564,Kew Gardens,40.705179035414794,-73.82981905825703,Kew Gardens Nails,40.71298751339131,-73.82802016967955,Cosmetics Shop
3565,Kew Gardens,40.705179035414794,-73.82981905825703,Starbucks,40.702583301775555,-73.8185413918591,Coffee Shop
3566,Kew Gardens,40.705179035414794,-73.82981905825703,Maracas,40.700356,-73.827766,Lounge
3567,Kew Gardens,40.705179035414794,-73.82981905825703,Mi Casa Bar & Restaurant,40.699400655375136,-73.832631001499,Latin American Restaurant
3568,Kew Gardens,40.705179035414794,-73.82981905825703,Caribbean Cabana,40.69907265775512,-73.83331633531554,Lounge
3569,Kew Gardens,40.705179035414794,-73.82981905825703,Chase Bank,40.698384,-73.834178,Bank
3570,Kew Gardens,40.705179035414794,-73.82981905825703,La Rondine Pizza,40.71337174344492,-73.82913522244219,Pizza Place
3571,Kew Gardens,40.705179035414794,-73.82981905825703,Alba's Pizzeria & Restaurant,40.70899201505683,-73.81913858263627,Pizza Place
3572,Kew Gardens,40.705179035414794,-73.82981905825703,24 Hour Fitness,40.714006603834804,-73.83116160681269,Gym / Fitness Center
3573,Kew Gardens,40.705179035414794,-73.82981905825703,Sabor Paisa,40.71348119513463,-73.82929076445784,South American Restaurant
3574,Kew Gardens,40.705179035414794,-73.82981905825703,China Garden,40.71367,-73.829676,Asian Restaurant
3575,Kew Gardens,40.705179035414794,-73.82981905825703,Texas Chicken And Burgers,40.71375112529431,-73.82993604300313,Fried Chicken Joint
3576,Kew Gardens,40.705179035414794,-73.82981905825703,MTA Subway - Union Tpke/Kew Gardens (E/F),40.713851363429264,-73.83008260211508,Metro Station
3577,Kew Gardens,40.705179035414794,-73.82981905825703,Tex-Mexican Express,40.71337818397025,-73.82553436628704,Mexican Restaurant
3578,Richmond Hill,40.69794731471763,-73.83183321446889,Alfie's Pizza,40.69986036500267,-73.83251858445236,Pizza Place
3579,Richmond Hill,40.69794731471763,-73.83183321446889,Kaieteur Restaurant,40.69956989231225,-73.83079342640727,Caribbean Restaurant
3580,Richmond Hill,40.69794731471763,-73.83183321446889,The Classic Diner,40.700039391718455,-73.83152051351573,Diner
3581,Richmond Hill,40.69794731471763,-73.83183321446889,Crunch - Richmond Hill,40.69856739999999,-73.8337737,Gym / Fitness Center
3582,Richmond Hill,40.69794731471763,-73.83183321446889,Crazy Willy's,40.69956267562657,-73.83227479195455,Latin American Restaurant
3583,Richmond Hill,40.69794731471763,-73.83183321446889,Puppy Land,40.70050277573157,-73.83107597418446,Pet Service
3584,Richmond Hill,40.69794731471763,-73.83183321446889,"Forest Park, 112th Street Trailhead",40.70331193886035,-73.83322703499448,Trail
3585,Richmond Hill,40.69794731471763,-73.83183321446889,Vincent & Andrea's Pizzeria,40.698207943773696,-73.83510402118371,Pizza Place
3586,Richmond Hill,40.69794731471763,-73.83183321446889,Armando's Pollo Rico,40.6962585014142,-73.83800775417666,Peruvian Restaurant
3587,Richmond Hill,40.69794731471763,-73.83183321446889,Sohna Punjab,40.6936660171671,-73.82923516567223,Indian Restaurant
3588,Richmond Hill,40.69794731471763,-73.83183321446889,Caribbean Cabana,40.69907265775512,-73.83331633531554,Lounge
3589,Richmond Hill,40.69794731471763,-73.83183321446889,Mi Casa Bar & Restaurant,40.699400655375136,-73.832631001499,Latin American Restaurant
3590,Richmond Hill,40.69794731471763,-73.83183321446889,Chase Bank,40.698384,-73.834178,Bank
3591,Richmond Hill,40.69794731471763,-73.83183321446889,Palmitas 2,40.69612468127423,-73.83834391211873,Mexican Restaurant
3592,Richmond Hill,40.69794731471763,-73.83183321446889,Tu Casa Restaurant,40.706112585751946,-73.83158644780553,South American Restaurant
3593,Richmond Hill,40.69794731471763,-73.83183321446889,Maracas,40.700356,-73.827766,Lounge
3594,Richmond Hill,40.69794731471763,-73.83183321446889,Jo Paul's Uniforms,40.69527807482534,-73.84202282215625,Clothing Store
3595,Richmond Hill,40.69794731471763,-73.83183321446889,Myrtle Ave & Park Lane South,40.70106810344298,-73.84125741233655,Plaza
3596,Richmond Hill,40.69794731471763,-73.83183321446889,India Cafe,40.69383781617939,-73.8277668901829,Indian Restaurant
3597,Richmond Hill,40.69794731471763,-73.83183321446889,Tikka Indian Grill,40.70587364181698,-73.83094233462995,Indian Restaurant
3598,Richmond Hill,40.69794731471763,-73.83183321446889,Atlantic Diner,40.6921128,-73.833978,Diner
3599,Richmond Hill,40.69794731471763,-73.83183321446889,Dollar Tree,40.6987081632653,-73.8340451020408,Discount Store
3600,Richmond Hill,40.69794731471763,-73.83183321446889,Dog Days & Cat Nights,40.70634800222273,-73.83401525297805,Pet Store
3601,Richmond Hill,40.69794731471763,-73.83183321446889,Little Brown Jug,40.700744395138024,-73.82656547159412,Bar
3602,Richmond Hill,40.69794731471763,-73.83183321446889,Alba's Grocery & Deli,40.706002275532,-73.83136124820884,Deli / Bodega
3603,Richmond Hill,40.69794731471763,-73.83183321446889,Paul Michael Brick Oven Cafe,40.70373,-73.82496,Italian Restaurant
3604,Richmond Hill,40.69794731471763,-73.83183321446889,Carvel Ice Cream,40.69116373118126,-73.83761836866432,Ice Cream Shop
3605,Richmond Hill,40.69794731471763,-73.83183321446889,Bamboo Gardens,40.69099190311372,-73.83806156387065,Chinese Restaurant
3606,Richmond Hill,40.69794731471763,-73.83183321446889,Lenihans,40.694361842784446,-73.82783801994587,Bar
3607,Richmond Hill,40.69794731471763,-73.83183321446889,Subway,40.699834007781696,-73.83114680283337,Sandwich Place
3608,Richmond Hill,40.69794731471763,-73.83183321446889,Rubie's Costume Company,40.700023,-73.829381,Clothing Store
3609,Richmond Hill,40.69794731471763,-73.83183321446889,Key Food,40.69915671859284,-73.83035473964,Supermarket
3610,Richmond Hill,40.69794731471763,-73.83183321446889,The Venue,40.705805,-73.830967,New American Restaurant
3611,Richmond Hill,40.69794731471763,-73.83183321446889,Capital One Bank,40.6987745,-73.8333583,Bank
3612,Richmond Hill,40.69794731471763,-73.83183321446889,Papa John's Pizza,40.69339223311748,-73.82914717256668,Pizza Place
3613,Richmond Hill,40.69794731471763,-73.83183321446889,Subway,40.70355374788579,-73.82497100588397,Sandwich Place
3614,Richmond Hill,40.69794731471763,-73.83183321446889,Bravo Supermarkets,40.69606427560636,-73.83848487502735,Grocery Store
3615,Richmond Hill,40.69794731471763,-73.83183321446889,Smokey Oval Park,40.69467790690263,-73.82101970168624,Playground
3616,Richmond Hill,40.69794731471763,-73.83183321446889,New China Fresh,40.705968055799076,-73.83113436243129,Chinese Restaurant
3617,Richmond Hill,40.69794731471763,-73.83183321446889,Tandoori Hut,40.69393027084717,-73.82754482356437,Indian Restaurant
3618,Richmond Hill,40.69794731471763,-73.83183321446889,Royal India Palace,40.69386810373014,-73.82847953130718,Indian Restaurant
3619,Richmond Hill,40.69794731471763,-73.83183321446889,Dunkin',40.70124719829935,-73.83113730287903,Donut Shop
3620,Richmond Hill,40.69794731471763,-73.83183321446889,Sherwin-Williams Paint Store,40.690856387926516,-73.83780241012573,Hardware Store
3621,Richmond Hill,40.69794731471763,-73.83183321446889,Girasol Bakery,40.69895990075644,-73.83386841929784,Spanish Restaurant
3622,Richmond Hill,40.69794731471763,-73.83183321446889,Punjabi Kabab House,40.694523225097875,-73.82825417979532,Indian Restaurant
3623,Richmond Hill,40.69794731471763,-73.83183321446889,CVS pharmacy,40.70355657346873,-73.82486143748316,Pharmacy
3624,Richmond Hill,40.69794731471763,-73.83183321446889,Joy Nail Spa,40.70615691899099,-73.83187100240707,Cosmetics Shop
3625,Richmond Hill,40.69794731471763,-73.83183321446889,Hangar 11 Bar & Grill,40.7060786158998,-73.83144928945858,Bar
3626,Richmond Hill,40.69794731471763,-73.83183321446889,El Gran Canario,40.69711157224825,-73.83679185982164,Caribbean Restaurant
3627,Richmond Hill,40.69794731471763,-73.83183321446889,Jumbo Chinese Kitchen,40.697956,-73.835365,Chinese Restaurant
3628,Richmond Hill,40.69794731471763,-73.83183321446889,dress for success,40.699721201020964,-73.8345346688812,Women's Store
3629,Richmond Hill,40.69794731471763,-73.83183321446889,Nanibala & Family Deli Grocery,40.70027371343053,-73.82986351865632,Deli / Bodega
3630,Richmond Hill,40.69794731471763,-73.83183321446889,Jamaica Ave,40.70036099503033,-73.82939989422539,Moving Target
3631,Richmond Hill,40.69794731471763,-73.83183321446889,Mta Bus Stop - Q10 Lefferts Blvd And Hillside Ave,40.701584,-73.831477,Bus Stop
3632,Richmond Hill,40.69794731471763,-73.83183321446889,Shell,40.69168450931925,-73.83735907472925,Gas Station
3633,Richmond Hill,40.69794731471763,-73.83183321446889,Richmond Hill Yard,40.69779407108294,-73.82401225804449,Train Station
3634,Richmond Hill,40.69794731471763,-73.83183321446889,Metro Sushi Cafe,40.70634802234425,-73.83401478937422,Sushi Restaurant
3635,Richmond Hill,40.69794731471763,-73.83183321446889,Davis Visionworks,40.703622,-73.824871,Optical Shop
3636,Richmond Hill,40.69794731471763,-73.83183321446889,The Austin Book Shop,40.69569900559516,-73.84223083734275,Bookstore
3637,Richmond Hill,40.69794731471763,-73.83183321446889,LIRR Metropolitan Yard,40.70383963939362,-73.82431668062924,Park
3638,Richmond Hill,40.69794731471763,-73.83183321446889,Jackson Pond Playground,40.701065448853946,-73.84210448476082,Playground
3639,Richmond Hill,40.69794731471763,-73.83183321446889,Q54 Bus Stop (Metropolitan Avenue & 129 Street),40.703533,-73.82352,Bus Stop
3640,Richmond Hill,40.69794731471763,-73.83183321446889,108 Park,40.70109288380093,-73.84236293313732,Park
3641,Richmond Hill,40.69794731471763,-73.83183321446889,Depilex,40.695154,-73.842801,Cosmetics Shop
3642,Richmond Hill,40.69794731471763,-73.83183321446889,Zen Restaurant/Lounge,40.68989652634189,-73.82719574840993,Other Nightlife
3643,Flushing,40.76445419697846,-73.83177300329581,Debasaki,40.764851521130126,-73.83176733519196,Korean Restaurant
3644,Flushing,40.76445419697846,-73.83177300329581,Spring Shabu Shabu Buffet,40.76108332906161,-73.82960945600507,Hotpot Restaurant
3645,Flushing,40.76445419697846,-73.83177300329581,Little Sheep Mongolian Hot Pot 小肥羊,40.762082722288476,-73.82896298002208,Hotpot Restaurant
3646,Flushing,40.76445419697846,-73.83177300329581,DunHuang Lanzhou Beef Noodle,40.76231631938525,-73.82763322903858,Chinese Restaurant
3647,Flushing,40.76445419697846,-73.83177300329581,New York Badminton Center,40.76529959854244,-73.83443777007867,Gym / Fitness Center
3648,Flushing,40.76445419697846,-73.83177300329581,Möge Tee,40.76078078960038,-73.8306104995843,Bubble Tea Shop
3649,Flushing,40.76445419697846,-73.83177300329581,Joe's Shanghai 鹿鸣春,40.76179424882944,-73.83034147868909,Dumpling Restaurant
3650,Flushing,40.76445419697846,-73.83177300329581,Joe’s Steam Rice Roll,40.7598362781255,-73.82921471579348,Cantonese Restaurant
3651,Flushing,40.76445419697846,-73.83177300329581,Bodhi Fitness Center,40.763665846982555,-73.83321052169947,Gym
3652,Flushing,40.76445419697846,-73.83177300329581,Zebra Lounge 2,40.761012452562085,-73.83019342905824,Karaoke Bar
3653,Flushing,40.76445419697846,-73.83177300329581,Lucia Pizza,40.760184570638565,-73.82809471039222,Pizza Place
3654,Flushing,40.76445419697846,-73.83177300329581,Fang Gourmet Tea,40.75934204754375,-73.8309553918485,Tea Room
3655,Flushing,40.76445419697846,-73.83177300329581,Quaker Meeting House,40.763127877567435,-73.83052804358613,Church
3656,Flushing,40.76445419697846,-73.83177300329581,Flushing Town Hall,40.763623167949845,-73.83013898652432,Performing Arts Venue
3657,Flushing,40.76445419697846,-73.83177300329581,Macao Imperial Tea,40.76034835958667,-73.83051301439708,Bubble Tea Shop
3658,Flushing,40.76445419697846,-73.83177300329581,Taipei Hong 台北夯,40.760148786469045,-73.82816182707693,Chinese Restaurant
3659,Flushing,40.76445419697846,-73.83177300329581,White Bear 白熊,40.75872905719027,-73.83175511325666,Dumpling Restaurant
3660,Flushing,40.76445419697846,-73.83177300329581,Amore Pizzeria,40.76939730467801,-73.83440216334019,Pizza Place
3661,Flushing,40.76445419697846,-73.83177300329581,New World Mall Food Court,40.759677967324734,-73.82920393473722,Food Court
3662,Flushing,40.76445419697846,-73.83177300329581,Dong Yi Feng,40.761293642626924,-73.83199812607717,Chinese Restaurant
3663,Flushing,40.76445419697846,-73.83177300329581,Shanghai You Garden,40.75880330824562,-73.83043466737993,Shanghai Restaurant
3664,Flushing,40.76445419697846,-73.83177300329581,Happy Lemon,40.759018,-73.833352,Bubble Tea Shop
3665,Flushing,40.76445419697846,-73.83177300329581,Teso Life,40.76034227730603,-73.82683698225601,Convenience Store
3666,Flushing,40.76445419697846,-73.83177300329581,Spot Dessert Bar,40.75920550185558,-73.8321675377731,Dessert Shop
3667,Flushing,40.76445419697846,-73.83177300329581,Mister Hotpot,40.759311014266714,-73.8323682548003,Hotpot Restaurant
3668,Flushing,40.76445419697846,-73.83177300329581,Paris Baguette,40.760663018474624,-73.82926844349444,Bakery
3669,Flushing,40.76445419697846,-73.83177300329581,T-swirl Crêpe,40.76022425163307,-73.82646952915931,Creperie
3670,Flushing,40.76445419697846,-73.83177300329581,Wan Chai Seafood Restaurant,40.75862806342956,-73.8311231966858,Cantonese Restaurant
3671,Flushing,40.76445419697846,-73.83177300329581,Prince Tea House,40.761274908391854,-73.83284727640397,Tea Room
3672,Flushing,40.76445419697846,-73.83177300329581,Gong Cha,40.75970396802516,-73.82920744109771,Bubble Tea Shop
3673,Flushing,40.76445419697846,-73.83177300329581,Laoma Mala Tang,40.75960752424089,-73.82984215635113,Chinese Restaurant
3674,Flushing,40.76445419697846,-73.83177300329581,New York Food Court,40.758722727656426,-73.8330951333046,Food Court
3675,Flushing,40.76445419697846,-73.83177300329581,Peking Duck Sandwich Stall,40.758883296632845,-73.82991307587392,Asian Restaurant
3676,Flushing,40.76445419697846,-73.83177300329581,Shaking Crab,40.76083858953649,-73.83290496088568,Seafood Restaurant
3677,Flushing,40.76445419697846,-73.83177300329581,New Imperial Palace 東湖,40.76174430274193,-73.83052763667311,Chinese Restaurant
3678,Flushing,40.76445419697846,-73.83177300329581,Maxin Bakery,40.76157406207356,-73.83105760283283,Bakery
3679,Flushing,40.76445419697846,-73.83177300329581,Fu Run 賦潤東北美食,40.7586413418328,-73.83164454252419,Chinese Restaurant
3680,Flushing,40.76445419697846,-73.83177300329581,Momo Ashi,40.76017711794004,-73.82815908858522,Bubble Tea Shop
3681,Flushing,40.76445419697846,-73.83177300329581,Hunan House Chinese Restaurant,40.763450414044854,-73.82981813739865,Chinese Restaurant
3682,Flushing,40.76445419697846,-73.83177300329581,Leaf Bar & Lounge,40.759099477529396,-73.8327407947311,Roof Deck
3683,Flushing,40.76445419697846,-73.83177300329581,Iki Modern Japanese Cuisine,40.75931825671186,-73.83263973125102,Japanese Restaurant
3684,Flushing,40.76445419697846,-73.83177300329581,Alley 41 蜀巷,40.75895586136478,-73.82790120410955,Szechuan Restaurant
3685,Flushing,40.76445419697846,-73.83177300329581,CoCo Fresh Tea & Juice,40.759572429773414,-73.83021646722095,Bubble Tea Shop
3686,Flushing,40.76445419697846,-73.83177300329581,TBaar,40.760260480725194,-73.82771049870925,Bubble Tea Shop
3687,Flushing,40.76445419697846,-73.83177300329581,99 Favor Taste(99號餐廳）,40.7614157444512,-73.83163645891824,Hotpot Restaurant
3688,Flushing,40.76445419697846,-73.83177300329581,New Flushing Bakery,40.75952501535084,-73.83034724945061,Bakery
3689,Flushing,40.76445419697846,-73.83177300329581,Xi'an Famous Foods,40.7580081159436,-73.82931453826082,Chinese Restaurant
3690,Flushing,40.76445419697846,-73.83177300329581,Tianjin Dumpling House,40.75732820784694,-73.82933453443627,Dumpling Restaurant
3691,Flushing,40.76445419697846,-73.83177300329581,Asian Jewels Seafood Restaurant 敦城海鲜酒家,40.75920986017922,-73.8332534967061,Chinese Restaurant
3692,Flushing,40.76445419697846,-73.83177300329581,Morning Glory,40.76041623183452,-73.82748400161084,Gift Shop
3693,Flushing,40.76445419697846,-73.83177300329581,PokeWave NY,40.75934966052931,-73.83095261362119,Poke Place
3694,Flushing,40.76445419697846,-73.83177300329581,Kim Ga Nae,40.76074855073546,-73.82682346667858,Korean Restaurant
3695,Flushing,40.76445419697846,-73.83177300329581,Gong Cha,40.76023828684739,-73.826451532692,Bubble Tea Shop
3696,Flushing,40.76445419697846,-73.83177300329581,KumGangSan,40.763804403940526,-73.82714310018443,Korean Restaurant
3697,Flushing,40.76445419697846,-73.83177300329581,New Golden Szechuan Chinese Restaurant,40.75879066325611,-73.8326098252684,Chinese Restaurant
3698,Flushing,40.76445419697846,-73.83177300329581,Szechuan House,40.758764,-73.832693,Chinese Restaurant
3699,Flushing,40.76445419697846,-73.83177300329581,Canton Gourmet,40.75995064993828,-73.83224978915426,Chinese Restaurant
3700,Flushing,40.76445419697846,-73.83177300329581,Minus10 Ice Cream,40.760591420828305,-73.82960103321317,Ice Cream Shop
3701,Flushing,40.76445419697846,-73.83177300329581,Mysttik Masala,40.759489869307025,-73.83076113942364,Food Truck
3702,Flushing,40.76445419697846,-73.83177300329581,The Real KTV,40.75931754976119,-73.82949011184243,Karaoke Bar
3703,Flushing,40.76445419697846,-73.83177300329581,Szechuan Mountain House 川山甲,40.75929752586288,-73.83231849569927,Szechuan Restaurant
3704,Flushing,40.76445419697846,-73.83177300329581,ONE Fulton Square,40.75921818831395,-73.83234063156152,Plaza
3705,Flushing,40.76445419697846,-73.83177300329581,Carom Cafe Billiards,40.7661544623852,-73.83143071082816,Pool Hall
3706,Flushing,40.76445419697846,-73.83177300329581,Zhu Ji Guo Tie (Dumpling Stall),40.75805943642988,-73.8299320995415,Dumpling Restaurant
3707,Flushing,40.76445419697846,-73.83177300329581,Pho Metro,40.76899834934911,-73.83414744829884,Vietnamese Restaurant
3708,Flushing,40.76445419697846,-73.83177300329581,Phở Bằng,40.75837445568491,-73.82911652464762,Vietnamese Restaurant
3709,Flushing,40.76445419697846,-73.83177300329581,Stop & Shop,40.76856549356573,-73.83462131023413,Supermarket
3710,Flushing,40.76445419697846,-73.83177300329581,Lucille Roberts,40.76074918971586,-73.83145549570082,Gym
3711,Flushing,40.76445419697846,-73.83177300329581,Goowha Market,40.75931241258371,-73.82574844691257,Grocery Store
3712,Flushing,40.76445419697846,-73.83177300329581,Dolar Shop,40.76103884881054,-73.83268980418995,Hotpot Restaurant
3713,Flushing,40.76445419697846,-73.83177300329581,H Mart,40.771881909815214,-73.82727342615927,Supermarket
3714,Flushing,40.76445419697846,-73.83177300329581,Starbucks,40.76076522285495,-73.83055298489074,Coffee Shop
3715,Flushing,40.76445419697846,-73.83177300329581,Tiger Sugar,40.759322163817274,-73.8300387264898,Bubble Tea Shop
3716,Flushing,40.76445419697846,-73.83177300329581,OK Ryan,40.75606992030325,-73.83236796237537,Chinese Restaurant
3717,Flushing,40.76445419697846,-73.83177300329581,Spice World (Xiang Hotpot),40.759237347981774,-73.82953576167506,Hotpot Restaurant
3718,Flushing,40.76445419697846,-73.83177300329581,Ten Ren Tea & Ginseng Co. 天仁,40.7591632701009,-73.83145504371177,Bubble Tea Shop
3719,Flushing,40.76445419697846,-73.83177300329581,Congee Village,40.760885012018576,-73.8329450625072,Cantonese Restaurant
3720,Flushing,40.76445419697846,-73.83177300329581,Cheers Cut 赤炸風雲 ,40.75964491805692,-73.82919552630696,Fried Chicken Joint
3721,Flushing,40.76445419697846,-73.83177300329581,趙記港式雲吞粥粉麵飯,40.75844365,-73.8316397398813,Asian Restaurant
3722,Flushing,40.76445419697846,-73.83177300329581,Shiny Tea New York • 嚮茶紐約,40.7610509831542,-73.82994202562914,Bubble Tea Shop
3723,Flushing,40.76445419697846,-73.83177300329581,San Soo Kap San,40.76134781659129,-73.82669351291446,Korean Restaurant
3724,Flushing,40.76445419697846,-73.83177300329581,Zhong Huang Salon,40.759040129304964,-73.83171118055753,Massage Studio
3725,Flushing,40.76445419697846,-73.83177300329581,Golden Shopping Mall,40.75606671552387,-73.83238321689754,Chinese Restaurant
3726,Flushing,40.76445419697846,-73.83177300329581,Henan Feng Wei 河南風味,40.758712007013244,-73.82850200410279,Chinese Restaurant
3727,Flushing,40.76445419697846,-73.83177300329581,Sifu Chio,40.7585112584536,-73.83158469058975,Dumpling Restaurant
3728,Flushing,40.76445419697846,-73.83177300329581,Butcher's Cut,40.765190461652075,-73.82027256376176,Korean Restaurant
3729,Flushing,40.76445419697846,-73.83177300329581,Target,40.757678066192916,-73.83462082168053,Department Store
3730,Flushing,40.76445419697846,-73.83177300329581,The Coop Restaurant & Bar,40.75933090975351,-73.83237321715886,Korean Restaurant
3731,Flushing,40.76445419697846,-73.83177300329581,Gyu-Kaku Japanese BBQ,40.758116724504234,-73.82963430083554,Japanese Restaurant
3732,Flushing,40.76445419697846,-73.83177300329581,Corner 28 旺角,40.758722423594946,-73.83067486140762,Chinese Restaurant
3733,Flushing,40.76445419697846,-73.83177300329581,Kung Fu Tea,40.76072465068488,-73.82817648864844,Bubble Tea Shop
3734,Flushing,40.76445419697846,-73.83177300329581,Tous les Jours,40.76097434802991,-73.82703491151383,Bakery
3735,Flushing,40.76445419697846,-73.83177300329581,Lan Zhou Hand Made Noodle,40.75733849177136,-73.82934459832462,Chinese Restaurant
3736,Flushing,40.76445419697846,-73.83177300329581,Sonic Drive-In,40.760244,-73.8283596,Fast Food Restaurant
3737,Flushing,40.76445419697846,-73.83177300329581,Shun Won Flushing Chinese Restaurant,40.75751488717232,-73.82885665529909,Chinese Restaurant
3738,Flushing,40.76445419697846,-73.83177300329581,Paris Baguette,40.77107825516035,-73.82686409615057,Bakery
3739,Flushing,40.76445419697846,-73.83177300329581,Chung Moo Rollrice and Dongas,40.760871953010856,-73.82684501196894,Korean Restaurant
3740,Flushing,40.76445419697846,-73.83177300329581,Gahwa,40.771408258942614,-73.82673515356318,Korean Restaurant
3741,Flushing,40.76445419697846,-73.83177300329581,Traditional Xinjiang Barbecue Cart 新疆羊肉串,40.75612493165471,-73.83231191367331,Food Truck
3742,Flushing,40.76445419697846,-73.83177300329581,Ming Xing BBQ,40.76389028537949,-73.83155010785148,Asian Restaurant
3743,Long Island City,40.75021734610528,-73.93920223915505,Dutch Kills,40.74783043428339,-73.94010843485533,Cocktail Bar
3744,Long Island City,40.75021734610528,-73.93920223915505,Brooklyn Boulders Queensbridge,40.752648978649546,-73.94001009018803,Climbing Gym
3745,Long Island City,40.75021734610528,-73.93920223915505,Hilton Garden Inn New York Long Island City/Manhattan View,40.75021553477981,-73.93688589334488,Hotel
3746,Long Island City,40.75021734610528,-73.93920223915505,Etto Espresso Bar,40.74870263866801,-73.94068910937959,Coffee Shop
3747,Long Island City,40.75021734610528,-73.93920223915505,Ice & Vice Pop-Up,40.747729754542306,-73.9410247840577,Ice Cream Shop
3748,Long Island City,40.75021734610528,-73.93920223915505,Baker House Market,40.75213718761477,-73.93923493977574,Convenience Store
3749,Long Island City,40.75021734610528,-73.93920223915505,The Beast Next Door Cafe & Bar,40.74892560515553,-73.94166005726373,Bar
3750,Long Island City,40.75021734610528,-73.93920223915505,The Baroness Bar,40.75158244595828,-73.93966444998067,Bar
3751,Long Island City,40.75021734610528,-73.93920223915505,Clever Blend Lic,40.750228255772456,-73.93960758219154,Coffee Shop
3752,Long Island City,40.75021734610528,-73.93920223915505,Partners Coffee,40.7475693824323,-73.94145464282613,Coffee Shop
3753,Long Island City,40.75021734610528,-73.93920223915505,Indie,40.74889496653177,-73.94216174033207,Restaurant
3754,Long Island City,40.75021734610528,-73.93920223915505,Waheyo,40.749947091373215,-73.93942677841457,Mexican Restaurant
3755,Long Island City,40.75021734610528,-73.93920223915505,Chip,40.75006923486371,-73.94083142280579,Dessert Shop
3756,Long Island City,40.75021734610528,-73.93920223915505,Xi'an Famous Foods,40.747488830456156,-73.94164499378402,Chinese Restaurant
3757,Long Island City,40.75021734610528,-73.93920223915505,Gordo's Cantina,40.751069128923255,-73.94071890915997,Mexican Restaurant
3758,Long Island City,40.75021734610528,-73.93920223915505,Book Culture,40.747451074575785,-73.94204799529219,Bookstore
3759,Long Island City,40.75021734610528,-73.93920223915505,Levante,40.747517967937966,-73.94159008228058,Pizza Place
3760,Long Island City,40.75021734610528,-73.93920223915505,Olives Organic Market,40.749416461001225,-73.94050058774842,Deli / Bodega
3761,Long Island City,40.75021734610528,-73.93920223915505,Linc LIC Fitness Center,40.748921179159815,-73.94267946925865,Gym / Fitness Center
3762,Long Island City,40.75021734610528,-73.93920223915505,Courtyard Long Island City/New York Manhattan View,40.750063,-73.937074,Hotel
3763,Long Island City,40.75021734610528,-73.93920223915505,Luzzo’s,40.7489493677965,-73.94221276016694,Pizza Place
3764,Long Island City,40.75021734610528,-73.93920223915505,Food Cellar & Co.,40.748097396600215,-73.94278401315896,Supermarket
3765,Long Island City,40.75021734610528,-73.93920223915505,LIC Beer Project,40.754666593461295,-73.93940550245183,Brewery
3766,Long Island City,40.75021734610528,-73.93920223915505,Aloft Long Island City-Manhattan View,40.7482794,-73.9398239,Hotel
3767,Long Island City,40.75021734610528,-73.93920223915505,Packard Cafe & Grill,40.751156423431155,-73.93993653131865,Café
3768,Long Island City,40.75021734610528,-73.93920223915505,Starbucks,40.74745932309569,-73.94203125198355,Coffee Shop
3769,Long Island City,40.75021734610528,-73.93920223915505,Sweetleaf,40.74853679447502,-73.93878657878295,Coffee Shop
3770,Long Island City,40.75021734610528,-73.93920223915505,Chipotle Mexican Grill,40.747227491157524,-73.94164881692888,Mexican Restaurant
3771,Long Island City,40.75021734610528,-73.93920223915505,Birch Coffee,40.75313771432362,-73.94052570206453,Coffee Shop
3772,Long Island City,40.75021734610528,-73.93920223915505,Boro Hotel,40.75470764443467,-73.93582365420063,Hotel
3773,Long Island City,40.75021734610528,-73.93920223915505,Hyatt Place Long Island City/New York City,40.74815355897993,-73.94148383695553,Hotel
3774,Long Island City,40.75021734610528,-73.93920223915505,LIC Market,40.74749477775138,-73.94541675182658,American Restaurant
3775,Long Island City,40.75021734610528,-73.93920223915505,Beebe’s,40.75485225454004,-73.93600995517795,Italian Restaurant
3776,Long Island City,40.75021734610528,-73.93920223915505,M. Wells Steakhouse,40.74839103721746,-73.94233553952344,Steakhouse
3777,Long Island City,40.75021734610528,-73.93920223915505,RESOBOX,40.75103691709408,-73.93910170039331,Café
3778,Long Island City,40.75021734610528,-73.93920223915505,SculptureCenter,40.746952192402134,-73.94106792860292,Art Museum
3779,Long Island City,40.75021734610528,-73.93920223915505,Triple Shot World Atlas,40.750256135169806,-73.93959054726801,Coffee Shop
